1628.44  -1011.14  1044.73  0.00480823
1628.72  -1011.42  1044.73  0.00230296
1634.84  -1017.53  1044.63  -0.00140875
1635.12  -1017.81  1044.62  0.00409858
1641.24  -1023.94  1044.48  2.43902e-05
1641.52  -1024.21  1044.47  -0.00321151
1647.64  -1030.33  1044.27  0.00440308
1648.24  -1030.93  1044.24  -0.00442963
1649.92  -1032.62  1044.18  -0.000333097
1652.06  -1034.75  1044.11  0.00306258
1658.18  -1040.87  1043.86  -0.000600373
1658.46  -1041.15  1043.84  -0.00167056
1664.58  -1047.27  1043.54  0.0045404
1664.86  -1047.54  1043.53  -0.000314737
1670.98  -1053.65  1043.18  -0.0022662
1671.26  -1053.93  1043.16  -0.00259329
1677.38  -1060.04  1042.77  -0.00106618
1677.98  -1060.64  1042.73  -0.00359081
1679.66  -1062.31  1042.61  -0.00118963
1681.8  -1064.44  1042.46  -0.00295018
1687.92  -1070.55  1042.02  -0.00113226
1688.2  -1070.83  1041.99  0.00198187
1694.33  -1076.93  1041.5  0.00352751
1694.61  -1077.21  1041.48  0.00368674
1700.73  -1083.3  1040.93  -0.00194506
1701.01  -1083.59  1040.9  0.000775192
1707.13  -1089.68  1040.31  0.00276844
1707.73  -1090.28  1040.25  0.00489047
1709.41  -1091.95  1040.08  0.00253388
1711.55  -1094.07  1039.87  0.0034871
1717.67  -1100.17  1039.21  -0.00266066
1717.95  -1100.44  1039.18  0.0028994
1724.07  -1106.52  1038.49  -0.00178862
1724.35  -1106.8  1038.46  -0.00484467
1730.47  -1112.88  1037.72  -0.000560598
1730.75  -1113.15  1037.68  -0.00182722
1736.87  -1119.22  1036.89  0.00252366
1737.47  -1119.81  1036.81  -0.00498893
1739.15  -1121.48  1036.59  0.00451967
1741.29  -1123.61  1036.3  0.00108665
1747.41  -1129.67  1035.46  -0.00301464
1747.69  -1129.94  1035.42  0.00283764
1753.81  -1136  1034.53  0.00478939
1754.09  -1136.27  1034.49  -0.000695617
1760.21  -1142.33  1033.54  0.00128189
1760.49  -1142.6  1033.5  -0.00223835
1766.61  -1148.64  1032.51  0.00350937
1767.21  -1149.23  1032.41  -0.00133901
1768.89  -1150.89  1032.13  -0.00114986
1771.03  -1153  1031.78  -0.000714657
1777.15  -1159.03  1030.74  0.00300955
1777.43  -1159.31  1030.69  -0.0038779
1783.56  -1165.33  1029.61  -0.00448847
1783.84  -1165.61  1029.56  8.18931e-05
1789.96  -1171.62  1028.42  0.000616256
1790.24  -1171.89  1028.36  0.00202687
1796.36  -1177.9  1027.17  -0.0040645
1796.96  -1178.49  1027.06  0.00305236
1798.64  -1180.14  1026.73  0.000500538
1800.78  -1182.23  1026.3  0.00337795
1806.9  -1188.23  1025.07  0.00163403
1807.18  -1188.5  1025.01  -0.00446661
1813.3  -1194.49  1023.74  -0.00291679
1813.58  -1194.76  1023.67  0.00134701
1819.7  -1200.74  1022.34  0.000271956
1819.98  -1201.01  1022.28  0.00471881
1826.1  -1206.98  1020.9  -0.00313124
1826.7  -1207.56  1020.76  0.000839488
1828.38  -1209.19  1020.38  0.000623663
1830.52  -1211.28  1019.89  -0.00459733
1836.64  -1217.22  1018.46  0.00133804
1836.92  -1217.5  1018.39  0.00228922
1843.04  -1223.44  1016.92  0.00415655
1843.32  -1223.71  1016.85  0.0033738
1849.44  -1229.64  1015.32  -0.00168979
1849.72  -1229.9  1015.25  0.000688309
1855.84  -1235.82  1013.68  0.00146139
1856.44  -1236.4  1013.53  0.00121739
1858.12  -1238.02  1013.09  0.00358315
1860.26  -1240.09  1012.53  0.00202068
1866.38  -1246  1010.91  -0.00459012
1866.66  -1246.26  1010.83  0.00315113
1872.79  -1252.15  1009.17  -0.0021312
1873.07  -1252.42  1009.08  -0.00394872
1879.19  -1258.3  1007.37  -0.00132587
1879.47  -1258.57  1007.29  -0.00119343
1885.59  -1264.43  1005.53  -0.00366208
1886.19  -1265  1005.35  -0.00191426
1887.87  -1266.61  1004.86  -0.00089149
1890.01  -1268.65  1004.23  0.00373996
1896.13  -1274.5  1002.42  0.00335501
1896.41  -1274.77  1002.35  0.00258673
1902.53  -1280.6  1000.49  -0.00466636
1902.81  -1280.87  1000.39  0.00482358
1908.93  -1286.69  998.489  0.00318942
1909.21  -1286.95  998.404  0.00311025
1915.33  -1292.75  996.448  -0.00312101
1915.93  -1293.31  996.256  -0.00135442
1917.61  -1294.91  995.716  -0.00280294
1919.75  -1296.93  995.02  -0.00392672
1925.87  -1302.72  993.026  -0.00151498
1926.15  -1302.99  992.928  -0.000526758
1932.27  -1308.75  990.884  -0.00116304
1932.55  -1309.01  990.795  -0.00148079
1938.67  -1314.76  988.694  -0.000971058
1938.95  -1315.03  988.599  0.00326674
1945.07  -1320.76  986.46  0.00317054
1945.67  -1321.32  986.243  0.000911954
1947.35  -1322.9  985.654  -0.000742192
1949.49  -1324.9  984.901  -0.00455624
1955.61  -1330.62  982.715  -0.0034662
1955.89  -1330.87  982.613  -0.00336362
1962.02  -1336.58  980.373  0.0036678
1962.3  -1336.84  980.276  0.00158436
1968.42  -1342.51  977.996  0.00281387
1968.7  -1342.77  977.893  -0.00264749
1974.82  -1348.43  975.568  0.00488359
1975.42  -1349  975.334  0.00274182
1977.1  -1350.54  974.686  0.00423435
1979.24  -1352.52  973.866  0.00265365
1985.36  -1358.16  971.494  0.000534164
1985.64  -1358.42  971.384  -0.00457752
1991.76  -1364.04  968.975  -0.00061436
1992.04  -1364.3  968.859  -0.000907174
1998.16  -1369.9  966.403  0.00450213
1998.44  -1370.16  966.279  0.00226369
2004.56  -1375.74  963.771  -0.0018525
2005.16  -1376.29  963.532  -0.00398559
2006.84  -1377.82  962.836  -0.00450126
2008.98  -1379.77  961.95  0.00384589
2015.1  -1385.33  959.396  -0.000543596
2015.38  -1385.59  959.275  -0.00232434
2021.5  -1391.13  956.681  0.00498366
2021.78  -1391.38  956.559  -0.0024924
2027.9  -1396.9  953.914  0.00197734
2028.18  -1397.15  953.795  0.00474951
2034.3  -1402.65  951.112  0.00465118
2034.9  -1403.19  950.843  0.00229978
2036.58  -1404.7  950.098  0.00165114
2038.72  -1406.61  949.156  -0.00418011
2044.84  -1412.09  946.418  -0.0029716
2045.12  -1412.34  946.293  0.00384235
2051.25  -1417.8  943.518  0.00189948
2051.53  -1418.04  943.386  -0.00376393
2057.65  -1423.48  940.571  0.0045062
2057.93  -1423.73  940.439  0.00157543
2064.05  -1429.13  937.577  -0.00132998
2064.65  -1429.67  937.287  -0.00152622
2066.33  -1431.15  936.493  -0.00447523
2068.47  -1433.04  935.486  -0.00180556
2074.59  -1438.42  932.58  0.00127688
2074.87  -1438.66  932.444  0.00371815
2080.99  -1444.02  929.493  -0.00282116
2081.27  -1444.28  929.362  -0.00439824
2087.39  -1449.61  926.358  0.00251403
2087.67  -1449.85  926.226  -0.00203434
2093.79  -1455.17  923.189  0.00155628
2094.39  -1455.68  922.884  -0.00109938
2094.85  -1456.08  922.657  -0.00473894
2095.67  -1456.79  922.251  -0.000264475
2103.7  -1463.75  918.229  -0.00361957
2109.82  -1469.04  915.142  0.0044163
2110.1  -1469.28  915  0.00382801
